Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-05-08 Thu 20:26:45, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399550406, 58.095, 60, 727770, 1277, 72|38|95|84|56|50|34|7|88|22|, 56|7|95|88|84|72|22|7|22|50|56|95|84|56|38|84|7|56|95|88|7|88|22|22|84|7|56|56|72|84|56|84|56|95|34|88|34|50|38|95|34|56|22|22|56|50|95|50|56|7|50|84|72|22|56|50|56|34|72|38|50|34|84|88|72|7|34|7|22|38|88|7|72|7|72|7|34|22|88|38|22|95|34|22|84|72|88|38|88|88|84|22|38|84|7|95|84|84|22|38|
2014-05-08 Thu 20:53:28, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399552005, 145.424, 147, 1932460, 1196, 14|12|52|81|89|92|94|23|10|62|, 10|94|81|89|12|52|23|94|81|12|10|81|12|10|14|62|94|10|81|89|94|89|23|23|52|94|10|81|52|62|10|62|10|23|89|92|89|62|14|81|89|10|81|23|10|62|81|14|10|94|14|12|52|23|10|12|10|62|52|92|14|92|62|89|52|94|62|12|23|92|89|94|52|94|10|94|92|94|92|14|23|81|14|23|62|52|92|14|89|89|12|23|92|12|94|81|62|12|23|14|
2014-05-08 Thu 21:20:33, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399553608, 7.432, 9, 103717, 1345, 55|82|44|46|92|62|72|22|48|77|, 44|77|46|48|55|72|22|77|22|55|44|46|55|48|82|62|77|44|46|48|55|48|22|22|62|22|44|44|72|62|44|62|44|22|82|92|48|82|92|46|82|44|22|77|44|62|46|82|48|55|55|55|72|77|44|55|44|62|72|92|82|82|62|48|72|77|82|55|77|92|48|22|72|77|44|77|82|77|92|82|77|46|82|77|62|72|92|92|48|48|55|22|92|62|77|46|62|55|22|92|
2014-05-08 Thu 21:47:22, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399555233, 839.8, 830, 10804174, 1204, 89|95|15|78|51|83|14|30|96|25|, 30|83|95|89|51|30|83|25|95|96|30|95|51|89|14|15|15|30|95|89|51|89|95|83|15|25|30|30|25|15|30|15|30|83|78|78|89|96|14|95|78|30|25|83|30|96|95|14|89|51|96|51|25|83|30|51|30|15|25|14|14|78|15|89|25|83|15|51|83|14|89|25|15|83|30|25|78|83|78|14|83|95|96|83|96|25|78|14|78|89|51|83|78|51|25|95|96|51|83|14|
2014-05-08 Thu 22:14:54, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399556842, 29.305, 30, 380110, 1355, 16|34|33|56|93|50|63|81|59|2|, 56|16|2|63|93|63|33|16|81|50|56|33|93|56|59|16|16|56|81|63|16|63|81|33|16|16|2|2|81|16|56|93|56|33|34|63|63|50|59|2|34|2|81|33|56|50|81|50|56|16|50|93|81|33|56|93|56|34|2|59|50|34|93|63|2|16|34|93|33|59|63|16|2|16|56|16|34|33|34|59|33|81|34|33|93|81|59|59|63|63|93|33|59|93|16|81|50|93|33|59|
2014-05-08 Thu 22:41:37, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399558494, 959.684, 951, 12509022, 1180, 96|12|40|26|6|80|48|64|84|38|, 48|80|26|48|12|26|6|80|80|96|48|6|12|48|38|84|84|26|6|48|12|48|80|6|84|64|26|26|64|84|26|84|48|6|40|40|40|96|38|26|40|26|64|80|26|96|6|96|48|12|96|12|64|80|48|12|26|84|64|38|38|40|84|40|64|80|40|12|80|38|40|64|64|80|26|80|40|80|40|38|80|6|96|80|84|64|38|38|40|48|12|80|38|12|80|6|96|12|6|38|
2014-05-08 Thu 23:08:25, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399560097, 883.417, 881, 11511296, 1345, 49|48|37|2|29|98|79|75|40|86|, 48|75|2|48|49|48|98|75|75|37|48|98|49|48|79|29|29|48|98|40|49|40|75|98|29|75|2|2|75|29|48|29|48|98|40|86|40|37|79|2|40|2|75|98|48|37|2|79|48|49|37|49|29|98|48|49|48|37|2|79|79|40|29|40|75|49|40|49|75|79|48|75|40|49|2|75|86|75|86|79|98|2|37|98|29|2|86|79|40|48|49|98|86|29|75|2|37|49|98|79|
2014-05-08 Thu 23:35:05, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399561705, 472.137, 472, 6204023, 1122, 21|7|61|38|52|51|53|18|84|44|, 44|53|18|21|51|44|18|7|18|51|44|18|51|21|38|84|7|44|18|21|51|21|53|53|84|52|44|44|52|84|44|84|44|53|61|21|21|84|38|18|61|44|52|53|44|84|18|61|44|7|51|51|52|53|44|51|44|61|52|38|38|61|84|21|52|7|61|51|53|38|21|7|52|7|44|7|61|53|61|38|53|18|61|53|84|52|38|38|21|21|51|53|38|51|7|18|84|51|18|38|
2014-05-09 Fri 00:01:56, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399563305, 22.357, 23, 287209, 1101, 36|24|67|71|4|23|15|45|1|57|, 67|1|45|71|4|57|57|1|4|36|67|1|45|36|23|15|67|71|57|71|24|4|36|23|24|57|45|4|15|45|71|57|67|67|71|67|36|36|67|45|57|71|15|15|24|45|71|23|23|45|23|36|24|15|23|67|4|57|24|71|1|67|15|1|45|45|4|67|4|24|1|71|1|23|1|45|23|23|71|57|67|4|23|67|24|24|36|23|36|36|45|4|1|23|67|24|4|57|24|57|
2014-05-09 Fri 00:29:06, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399564916, 644.118, 624, 8028158, 1015, 34|44|21|70|62|61|3|65|4|23|, 61|70|4|3|4|34|70|70|4|21|61|70|65|21|70|62|61|3|3|3|44|21|4|23|3|34|62|4|62|65|34|34|61|61|34|61|21|21|61|65|44|34|62|62|44|65|3|23|23|65|4|21|3|62|23|61|4|34|44|34|70|61|62|70|65|65|4|61|4|44|70|3|70|23|70|65|23|70|3|34|61|4|23|61|44|3|21|23|34|21|62|4|70|23|61|3|4|34|3|44|
2014-05-09 Fri 00:55:34, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399566546, 41.493, 43, 544273, 1186, 37|94|44|88|79|70|91|47|90|85|, 94|70|91|85|37|79|70|70|91|37|94|70|91|85|70|47|94|85|79|85|44|37|88|47|85|79|90|91|90|94|88|79|94|37|79|37|88|37|94|90|44|79|47|90|44|90|88|47|47|90|91|88|85|90|47|94|91|79|44|79|70|94|47|70|90|90|91|94|91|44|70|88|70|47|70|90|47|70|85|79|94|37|70|94|44|85|37|47|88|37|90|91|70|91|94|85|91|79|85|79|
2014-05-09 Fri 01:22:11, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399568134, 397.738, 401, 5228654, 984, 8|67|49|17|77|97|9|1|62|84|, 67|1|49|17|8|97|77|1|8|9|67|1|49|9|77|62|67|17|97|17|84|9|8|77|84|97|62|8|62|49|17|97|67|67|97|9|17|9|67|49|84|97|62|62|84|49|17|62|77|49|8|17|84|62|77|67|8|97|84|97|1|67|62|77|49|49|8|67|8|84|77|17|77|77|77|49|77|77|17|97|67|9|77|67|84|17|9|77|17|9|62|8|1|8|67|9|8|97|84|97|
2014-05-09 Fri 01:48:48, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399569731, 560.048, 562, 7399408, 1239, 40|35|28|84|63|59|54|89|38|81|, 35|63|81|84|81|40|54|63|89|89|35|63|81|35|54|28|38|84|40|59|84|89|54|54|84|40|28|81|28|38|59|59|38|35|59|35|89|89|38|81|40|59|63|28|84|28|59|54|54|28|54|89|35|28|54|38|89|59|84|59|63|38|28|63|81|81|89|38|81|84|63|59|63|54|63|28|54|54|84|59|38|81|54|35|84|84|35|54|59|89|28|81|63|54|38|35|81|59|84|40|
2014-05-09 Fri 02:15:10, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399571328, 620.746, 626, 8139582, 1020, 85|56|49|72|48|21|62|61|79|78|, 61|72|49|78|21|79|72|72|56|21|61|72|49|85|72|62|61|78|78|78|78|21|56|48|85|79|62|56|62|49|79|79|61|61|79|61|21|21|61|49|78|79|62|62|78|49|78|48|48|49|56|21|85|62|48|61|56|79|85|79|72|61|62|72|49|49|56|61|21|78|72|85|72|48|72|49|48|72|78|79|61|56|48|61|78|85|21|48|56|21|62|56|72|56|61|85|56|79|85|79|
2014-05-09 Fri 02:42:16, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399572910, 3.8, 4, 48541, 1148, 51|65|17|28|27|22|57|94|70|20|, 94|70|27|17|27|57|57|70|22|51|94|70|27|51|70|28|94|17|57|17|20|27|22|22|17|57|28|27|28|65|17|57|94|94|17|94|51|51|94|65|57|17|70|28|20|65|17|28|22|65|22|51|17|28|22|94|22|57|20|51|70|94|28|70|65|65|22|94|27|20|70|17|70|70|70|65|28|70|17|57|94|27|22|94|20|17|51|22|51|51|28|27|57|22|94|20|27|17|20|57|
2014-05-09 Fri 03:09:01, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399574536, 1226.27, 1219, 16112844, 980, 61|21|3|62|79|48|49|84|72|56|, 61|72|49|3|21|79|72|72|56|21|61|72|49|3|72|62|61|3|79|3|84|21|56|48|84|79|62|21|62|49|3|79|61|61|79|61|3|21|61|49|84|79|62|62|84|49|3|48|48|49|56|21|3|62|48|61|56|79|84|79|72|61|62|72|49|49|56|61|21|84|72|3|72|48|72|49|48|72|84|79|61|21|48|61|84|3|21|48|56|21|62|56|72|56|61|3|56|79|84|79|
2014-05-09 Fri 03:35:36, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399576141, 1131.6, 1138, 15061418, 1132, 2|21|11|30|40|15|85|83|14|56|, 83|11|2|85|21|40|14|11|56|21|83|11|2|85|14|15|83|85|40|30|85|21|56|14|85|40|2|2|15|2|30|30|83|2|30|83|56|21|83|2|40|30|15|15|40|2|30|56|14|2|56|30|85|15|14|2|56|40|40|30|11|83|15|14|2|2|56|83|2|40|14|30|14|14|14|2|15|14|85|30|83|21|14|83|85|85|21|14|30|21|15|56|14|56|83|85|56|30|85|40|
2014-05-09 Fri 04:02:31, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399577736, 1031.91, 1022, 13353484, 1012, 84|61|30|7|49|62|5|77|21|91|, 61|7|49|30|91|5|77|7|91|21|61|7|49|21|77|62|61|84|5|30|84|21|91|77|84|5|62|91|62|49|30|5|61|21|30|61|30|21|61|49|5|30|62|62|84|49|30|62|77|49|91|21|84|62|77|61|91|5|84|30|7|61|62|77|49|49|91|61|91|84|77|30|77|77|77|49|77|77|84|5|61|21|77|61|84|84|21|77|30|21|62|91|7|91|61|61|91|30|84|5|
2014-05-09 Fri 04:29:13, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399579351, 322.376, 323, 4241578, 1073, 44|85|73|34|65|66|43|1|21|10|, 10|1|65|85|21|34|73|1|66|21|10|1|65|85|73|43|10|85|44|34|44|21|66|73|85|1|65|66|43|65|34|34|10|10|34|10|66|21|10|65|44|34|73|43|44|65|34|73|73|65|66|66|85|43|73|10|66|1|44|34|1|10|43|1|65|65|66|10|21|44|73|85|73|73|1|65|73|73|85|34|10|21|73|10|44|85|21|73|34|21|43|66|1|66|10|85|66|34|85|44|
2014-05-09 Fri 04:55:57, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399580953, 1153.12, 1151, 14961111, 996, 48|3|63|8|90|97|39|69|37|67|, 67|63|39|3|8|97|48|63|8|37|67|63|39|37|48|90|67|3|69|3|69|37|8|48|3|97|90|8|90|39|97|97|67|67|97|67|3|37|67|39|69|97|48|90|69|39|3|48|48|39|8|37|3|90|48|67|8|97|69|97|63|67|90|63|39|39|8|67|8|69|63|3|63|48|63|39|48|48|3|97|67|37|48|67|69|3|37|48|97|37|90|8|63|8|67|3|8|97|3|69|
2014-05-09 Fri 05:22:08, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399582557, 45.211, 47, 597474, 1210, 54|40|64|3|28|50|16|89|59|42|, 16|54|64|3|50|40|50|54|50|89|16|42|64|3|54|42|16|3|40|3|40|89|50|54|3|40|28|89|28|64|59|59|16|16|59|16|89|89|16|64|40|59|42|28|40|64|59|54|54|64|50|89|3|28|54|64|50|59|40|59|42|16|28|54|64|64|50|16|89|40|42|3|54|54|42|64|42|54|3|59|16|89|54|16|3|3|89|54|59|89|28|50|54|50|16|16|50|59|3|40|
2014-05-09 Fri 05:48:37, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399584128, 415.508, 419, 5439582, 1023, 21|18|48|10|62|56|49|70|3|44|, 10|70|49|3|56|18|70|70|56|21|10|70|49|21|48|62|10|3|18|3|44|21|56|48|3|18|62|21|62|49|3|18|10|10|18|10|3|21|10|49|44|18|62|62|44|49|3|48|48|49|56|21|3|62|48|10|56|18|44|18|70|10|62|70|49|49|56|10|21|44|70|3|70|48|70|49|48|48|3|18|10|21|48|10|44|3|21|48|56|21|62|56|70|56|10|3|56|18|44|18|
2014-05-09 Fri 06:15:08, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399585717, 15.64, 17, 205734, 1093, 5|72|85|22|37|41|61|76|28|2|, 61|72|2|85|2|5|22|72|22|37|61|72|2|37|72|28|61|85|41|41|85|37|22|76|85|5|28|2|28|2|41|5|61|2|41|61|37|37|61|2|5|41|76|28|41|28|41|76|76|2|22|37|85|28|76|61|22|5|85|41|72|61|28|72|2|2|22|61|2|41|72|41|72|76|72|2|76|72|85|41|61|2|22|61|85|85|37|76|22|37|28|22|72|22|61|85|22|41|85|5|
2014-05-09 Fri 06:41:42, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399587308, 182.486, 186, 2385208, 1067, 70|28|39|77|83|91|3|37|18|59|, 83|70|39|3|37|59|77|70|91|37|83|70|39|37|77|28|83|3|18|3|3|37|59|77|3|18|28|91|28|39|59|59|83|37|59|83|3|37|83|39|18|18|77|28|18|39|59|91|77|39|91|37|3|28|77|39|91|59|18|59|70|83|28|70|39|39|91|83|91|18|70|3|70|77|70|39|77|77|3|59|83|91|77|83|18|3|37|77|59|37|28|91|70|91|83|83|91|59|3|18|
2014-05-09 Fri 07:08:44, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399588902, 25.955, 27, 329847, 1093, 32|87|24|22|89|71|43|1|31|39|, 32|1|39|71|89|31|22|1|22|89|32|1|39|71|87|43|32|71|31|71|24|89|22|87|24|31|39|39|43|39|71|31|32|89|71|32|71|89|32|39|31|71|87|43|24|39|71|87|87|39|22|71|24|43|87|39|22|31|24|31|1|32|43|1|39|39|22|32|89|24|1|71|87|87|1|39|87|87|24|31|32|89|22|32|24|24|89|87|22|89|43|22|1|22|32|24|22|31|24|31|
2014-05-09 Fri 07:35:28, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399590524, 1192.33, 1193, 15650663, 972, 3|39|70|62|48|67|37|56|79|84|, 67|70|39|3|56|79|48|70|56|37|67|70|39|37|48|62|67|3|79|3|84|37|56|48|84|79|62|39|62|39|3|79|67|67|79|67|3|37|67|39|84|79|62|62|84|39|3|48|48|39|56|37|3|62|48|67|56|79|84|79|70|67|62|70|39|39|56|67|37|84|70|3|70|48|70|39|48|48|3|79|67|37|48|67|84|3|37|48|56|37|62|56|70|56|67|3|56|79|84|79|
2014-05-09 Fri 08:02:07, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399592128, 49.276, 50, 639801, 1165, 41|2|85|43|92|73|81|66|38|44|, 38|92|2|85|81|92|92|92|66|81|38|92|2|85|73|43|38|85|41|85|44|81|66|73|85|92|2|81|43|2|41|41|38|2|41|85|66|81|38|2|44|41|73|43|44|2|41|73|73|2|66|66|85|43|73|2|66|92|44|41|92|38|43|92|2|2|66|38|81|44|92|85|92|73|73|2|73|73|85|41|38|81|73|38|44|85|81|73|41|66|43|66|92|66|38|85|81|41|85|44|
2014-05-09 Fri 08:29:21, ../Instances/pmedcap1(16).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399593727, 1346.48, 1313, 17200739, 1011, 31|70|21|56|84|62|16|48|12|71|, 16|70|12|71|56|31|31|70|56|21|16|70|12|21|48|62|16|71|31|71|84|21|56|48|84|31|12|12|62|12|71|31|16|21|31|16|71|21|16|12|31|71|62|62|84|12|71|48|48|12|56|71|84|62|48|12|56|31|84|71|70|16|62|70|12|12|56|16|12|84|70|71|70|48|70|12|48|48|84|31|16|21|48|16|84|71|21|48|71|21|62|56|70|56|16|16|56|31|84|31|
2014-05-09 Fri 08:56:22, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399595361, 85.675, 85, 1102514, 1130, 53|21|79|69|81|49|8|18|61|20|, 8|8|8|53|18|49|18|18|8|49|81|49|8|53|69|21|20|20|18|21|20|21|79|61|79|18|21|79|61|18|81|21|18|69|69|18|8|8|79|69|21|61|53|61|81|18|49|21|20|49|53|81|69|53|69|81|49|79|79|20|79|61|69|81|21|61|61|69|53|69|69|69|49|21|21|20|49|79|8|79|53|81|53|53|81|20|18|20|81|61|61|69|69|8|81|61|81|49|18|8|
2014-05-09 Fri 09:23:41, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399596982, 1240.51, 1209, 15887242, 1095, 55|79|20|80|99|25|31|89|72|34|, 99|99|79|80|25|34|25|25|99|72|55|72|99|80|79|31|20|20|89|31|20|31|79|89|79|25|31|25|55|89|80|31|25|34|34|25|89|99|79|89|31|55|80|80|72|25|72|31|20|72|80|55|89|80|89|55|72|79|25|20|79|55|34|31|31|89|89|34|80|34|89|34|72|31|31|20|72|79|99|79|80|55|80|80|55|99|25|20|55|89|55|89|89|79|55|80|31|34|25|99|
2014-05-09 Fri 09:48:18, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399598621, 43.66, 44, 564718, 1206, 76|86|42|79|11|39|96|55|85|32|, 85|39|79|42|32|11|32|32|85|76|55|11|85|42|32|96|76|85|32|96|76|96|79|39|79|32|96|86|55|32|42|96|32|11|11|86|39|85|79|39|96|55|42|42|55|32|76|96|76|76|42|55|39|42|39|55|11|79|79|76|79|55|11|96|96|55|32|39|42|39|39|11|76|96|96|76|76|79|85|79|42|55|42|42|55|85|86|85|55|39|55|39|39|79|55|42|96|11|86|85|
2014-05-09 Fri 10:14:48, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399600098, 344.321, 345, 4505298, 1092, 14|13|69|8|18|77|21|20|94|72|, 8|14|14|13|14|72|18|18|8|72|94|72|8|13|14|21|20|20|18|21|20|21|77|69|77|14|21|77|18|18|13|21|18|8|69|18|14|8|77|69|21|94|13|13|94|18|72|21|20|72|13|94|69|13|69|94|72|14|77|20|14|94|69|94|21|94|18|69|13|69|69|69|72|21|21|20|72|77|8|77|13|94|13|13|94|20|18|20|94|69|94|69|69|14|94|13|94|72|18|8|
2014-05-09 Fri 10:40:09, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399601688, 145.368, 150, 1938772, 1217, 92|28|60|12|58|13|5|6|47|16|, 12|60|60|13|6|5|6|6|12|16|92|5|12|13|60|47|16|12|6|47|16|47|60|92|58|6|47|58|28|6|13|47|6|5|5|6|60|12|60|92|47|92|13|13|16|6|16|47|16|5|13|13|92|13|92|92|5|58|58|16|60|28|5|47|47|92|28|92|28|92|92|92|5|47|47|16|16|58|12|60|13|28|13|13|47|12|6|12|13|92|28|92|92|60|47|28|47|5|6|12|
2014-05-09 Fri 11:06:37, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399603209, 370.671, 372, 4829487, 1089, 29|56|35|13|20|79|70|37|21|84|, 37|37|79|13|29|56|29|35|37|56|84|56|37|13|29|21|20|20|29|21|20|21|79|70|79|35|84|35|35|29|13|21|29|37|70|35|29|37|79|70|21|70|13|13|84|35|56|21|20|56|13|84|70|13|70|84|56|79|79|20|79|29|56|84|21|70|29|70|35|70|70|70|56|21|21|20|56|79|37|79|13|84|13|13|84|20|35|20|13|29|84|70|70|37|84|13|21|56|35|37|
2014-05-09 Fri 11:31:28, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399604797, 62.251, 68, 834598, 1209, 77|1|59|89|45|12|11|10|3|26|, 12|1|1|3|1|11|45|45|12|59|10|11|12|3|1|10|59|59|45|26|59|26|77|89|77|45|26|77|89|89|26|26|45|12|11|45|1|12|77|89|26|10|3|3|10|45|11|26|59|11|3|10|89|3|89|10|11|77|77|59|1|89|11|26|26|89|45|1|3|11|89|89|11|26|26|59|11|77|12|77|3|10|3|3|10|12|45|12|26|89|10|89|89|1|10|3|26|11|45|12|
2014-05-09 Fri 11:58:12, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399606288, 129.749, 133, 1731542, 1115, 45|77|5|40|23|85|1|97|81|13|, 85|1|1|13|1|5|45|45|1|5|81|5|85|13|1|40|5|85|45|40|85|40|77|23|77|45|40|77|23|23|13|40|45|97|97|45|1|85|77|23|40|81|13|13|81|45|97|40|5|5|13|81|23|13|23|81|5|77|77|85|1|23|97|40|81|23|23|97|45|97|23|97|5|40|40|85|5|77|1|77|13|81|13|13|81|85|45|85|13|23|81|23|23|1|81|13|81|97|45|5|
2014-05-09 Fri 12:26:05, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399607892, 1112.3, 1063, 14234310, 1279, 54|66|27|17|21|56|80|22|4|11|, 17|4|22|80|4|11|4|27|11|56|54|11|17|80|4|21|11|17|4|21|17|21|22|54|22|27|21|27|66|66|80|21|4|11|11|66|4|11|22|54|21|54|80|80|56|66|56|21|56|56|80|54|54|80|54|54|56|4|27|17|22|66|11|21|21|54|66|56|66|54|54|54|56|21|21|17|56|22|17|22|80|54|80|80|54|17|27|17|80|4|66|54|54|22|54|80|21|11|66|56|
2014-05-09 Fri 12:52:43, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399609565, 56.969, 57, 736926, 1094, 72|8|21|69|59|23|6|94|77|80|, 8|8|8|80|6|72|6|6|8|72|94|72|8|80|8|21|72|59|6|21|59|21|77|23|77|6|21|77|23|6|80|21|6|69|69|6|23|8|77|23|21|23|80|80|94|6|72|21|59|72|80|94|69|80|69|94|72|77|77|59|77|23|69|94|21|23|23|69|80|69|69|69|72|21|21|59|72|77|8|77|80|94|80|80|94|59|6|59|94|23|94|23|23|8|94|80|94|69|6|8|
2014-05-09 Fri 13:19:36, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399611163, 188.521, 188, 2465939, 1202, 65|25|16|80|22|0|34|4|74|26|, 0|4|22|80|4|34|25|25|0|16|65|34|0|80|4|74|16|0|25|74|16|74|22|65|22|25|26|25|65|4|80|74|25|16|34|25|4|0|22|4|74|65|80|80|26|25|16|74|16|34|80|26|65|80|65|65|16|4|22|16|22|65|34|26|26|65|65|34|80|34|34|34|16|26|74|16|16|22|0|22|80|26|80|80|26|0|25|0|26|65|65|65|4|22|26|80|26|34|25|0|
2014-05-09 Fri 13:46:50, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399612776, 1309, 1283, 16784537, 1109, 97|77|60|5|87|80|31|70|18|55|, 87|60|60|80|60|5|18|18|5|97|55|5|87|80|60|31|5|87|18|31|87|31|77|70|77|18|31|77|55|18|80|31|18|97|97|18|60|87|77|70|31|55|80|80|97|18|97|31|5|5|80|55|70|80|70|55|5|77|77|87|60|55|97|31|31|55|18|70|80|70|70|70|5|31|31|87|5|77|60|77|80|55|80|80|55|87|18|87|55|70|55|70|70|60|55|80|31|97|18|5|
2014-05-09 Fri 14:13:34, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399614410, 589.975, 581, 7582193, 1137, 0|7|80|16|21|14|61|81|2|67|, 0|14|2|80|14|16|7|7|0|16|81|67|0|80|14|21|16|0|7|21|16|21|2|61|2|7|21|7|61|7|80|21|7|14|67|7|14|0|2|67|21|61|80|80|81|7|16|21|16|16|80|81|67|80|67|81|67|14|14|16|2|61|67|81|21|61|61|67|80|67|67|67|16|21|21|16|16|2|0|2|80|81|80|80|81|0|7|0|81|61|61|67|61|2|81|80|21|67|7|0|
2014-05-09 Fri 14:40:22, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399616014, 689.807, 693, 9001359, 1140, 80|1|91|87|96|97|11|18|77|84|, 87|1|1|80|1|11|18|18|1|11|84|11|87|80|1|96|11|87|18|96|87|96|77|91|77|18|96|77|91|18|80|96|18|97|97|18|1|87|77|91|96|91|80|80|97|18|97|96|11|11|80|84|91|80|91|84|11|77|77|87|1|91|97|96|96|91|18|97|80|91|91|97|11|96|96|87|11|77|1|77|80|84|80|80|84|87|18|87|84|91|91|91|91|1|84|80|96|97|18|11|
2014-05-09 Fri 15:06:36, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399617622, 180.653, 184, 2390200, 1105, 14|81|52|0|98|97|58|80|21|16|, 0|14|14|80|14|97|98|98|0|16|81|97|0|80|14|21|16|0|98|21|16|21|58|52|58|58|21|58|98|14|80|21|14|97|97|98|14|0|58|52|21|52|80|80|81|98|16|21|16|97|80|81|52|80|52|81|16|14|58|16|14|52|97|81|21|52|98|52|98|52|52|97|16|21|21|16|16|58|0|14|80|81|80|80|81|0|98|0|80|52|52|52|52|14|81|80|21|97|98|0|
